 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
246726.532256477,0.5119451,14.40059,184.1584,120.4712,12.51266,88.00542,37.60214,74.70971,10.205,63.38058,22.01288,4.091373,28.66158,7.821353,54.24373,5.741244,40.16755,398.1261,28.84773,26.24633
246726.732178862,0.4526789,34.18092,179.9888,113.2004,11.68167,90.08202,34.47514,68.95023,9.473281,59.80025,34.94755,3.688152,26.11078,7.070092,48.21946,5.125317,36.05936,371.4283,26.93933,24.16619
246726.932101247,0.4002737,31.6869,169.8622,119.9478,10.90587,82.24416,39.99562,63.63474,8.794027,56.42218,32.44013,3.324669,64.98993,6.39099,42.86425,4.575467,50.18295,382.5348,25.15717,49.34176
246727.132023632,0.3539354,29.37485,160.3054,138.8896,10.1816,75.08826,36.66957,58.72905,8.163477,53.23493,29.62906,2.997009,59.206,5.777119,64.41956,4.084606,54.36924,381.0002,23.49291,107.0567
246727.331946017,0.3129614,27.2315,160.8506,180.1485,9.505424,76.45529,41.48653,54.20153,7.578139,50.22773,27.06157,2.701642,53.93682,5.222211,57.6969,3.646405,48.80856,368.1147,21.93875,104.2675
246727.531868402,0.2767309,25.24455,187.9555,231.1043,98.86167,91.17155,38.0365,61.6885,13.83481,47.3904,24.71658,2.435384,49.13659,4.720604,67.30845,3.255214,49.78638,380.2813,20.48741,110.8591
246727.731790786,13.40865,23.40257,177.3806,290.4157,128.4163,122.9278,74.89083,118.8279,12.84283,44.71336,22.57479,2.195366,45.25468,147.3014,59.83322,2.905991,96.00388,354.7802,19.13207,110.8115
246727.931713171,20.14852,21.69499,167.4008,324.9226,119.888,128.9739,95.22375,109.6673,11.92197,42.18753,20.61859,1.979004,41.22713,298.2555,73.42512,2.594233,86.18497,338.9635,17.8664,102.0292
246728.131635556,17.81599,20.11201,157.9824,305.3124,111.926,125.0837,89.82954,101.2129,11.06714,88.86556,18.8319,1.783965,37.55803,357.0205,78.93663,2.315921,77.37031,323.3755,16.68446,93.94292
246728.331557941,15.75349,18.64453,149.094,286.8857,104.4929,114.2004,82.35929,93.41024,10.2736,83.84561,17.20004,1.608148,39.12703,322.7278,95.47578,2.067466,69.45717,301.6904,15.58071,86.49752
246728.531480326,13.92976,17.28412,160.9831,269.5712,97.55333,113.931,75.51027,86.2091,9.536965,79.10923,15.70959,1.449658,35.64482,291.7289,92.04475,1.845666,62.35336,306.7278,14.54998,79.6422
246728.731402711,12.31716,16.02298,161.4004,253.3016,91.07467,121.6706,70.05732,79.56311,8.853146,74.64041,29.20392,1.306788,50.64851,263.7076,96.51364,1.647661,55.9761,286.1591,13.58743,73.33021
246728.931325095,10.89124,14.85386,176.5516,238.014,85.02627,116.4588,64.23134,73.42947,8.218357,70.42403,90.49644,1.177999,46.52754,238.3777,108.1776,1.470898,50.25108,266.9697,12.68856,67.51846
246729.13124748,9.630396,13.77004,166.6184,223.649,79.37955,113.3677,58.88984,67.76868,7.629084,66.44582,131.6756,1.061902,50.51323,215.4809,96.16351,1.313098,45.11159,249.067,11.84916,62.16733
246729.331169865,8.515516,12.7653,174.4825,265.9876,74.10783,103.5038,53.99255,62.5443,7.082063,62.69234,133.3236,0.9572474,46.01769,265.7798,85.48366,1.172227,40.49775,232.3649,11.06528,57.24029
246729.53109225,7.529703,11.83388,164.6657,287.7399,69.18623,94.49811,65.56809,57.72266,6.574265,59.15089,121.7705,0.8629067,41.92224,283.9194,85.86987,1.046469,36.3558,231.3163,10.33327,64.48143
