 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
165976.363164,139.8537,79.05417,162.4769,1155.658,129.91,440.7925,158.4373,742.4543,339.7226,9.591441,140.7179,362.2108,27.77049,547.6981,505.0963,28.76056,147.9528,218.6502,539.2014,114.1503
165976.563086,224.6231,91.05926,282.2611,1133.207,116.3785,422.3334,187.2224,693.7442,344.0094,8.341492,129.915,337.7465,29.21993,509.8332,538.8172,25.57488,179.587,206.5685,538.6802,102.1118
165976.763008,210.8994,85.57977,266.3776,1117.683,137.0322,430.3902,184.4672,648.2297,342.5711,7.254435,119.9415,330.1676,27.01109,474.5861,508.3088,39.97175,160.7137,195.1544,554.2281,91.34292
165976.96293,191.0913,80.43,270.2257,1255.143,172.9302,400.7195,173.9068,642.5816,320.1859,14.00003,139.8892,334.1368,70.41051,441.7758,479.5278,40.35885,182.9714,184.371,521.7813,382.6347
165977.162852,173.1436,75.59012,249.7682,1545.305,154.9177,373.0943,163.951,626.2042,317.8099,20.00167,354.598,344.2831,126.9175,411.2339,452.3764,50.97343,276.4419,174.1835,491.2341,617.5005
165977.362774,156.8815,71.04149,277.7123,1507.942,138.7813,347.3735,162.2528,585.1209,297.0428,24.69996,327.3756,337.0783,117.3233,392.5151,426.7624,45.32733,284.4949,164.5588,462.4752,552.3778
165977.562696,142.1468,66.76656,252.4282,1419.535,124.3257,323.4259,152.9641,602.3836,314.3854,85.18868,324.8065,314.3115,108.4544,375.6899,402.5986,45.12096,297.9745,155.466,435.4,494.1231
165977.762618,128.7961,62.74889,255.609,1390.146,111.3758,301.1292,144.3475,562.8631,339.8123,74.08695,350.6492,293.0824,100.256,377.9449,379.803,81.25288,280.82,146.8756,409.9098,442.012
165977.96254,116.6992,58.97297,271.9986,1420.358,99.7748,280.3697,143.4688,525.9354,317.6074,64.432,323.7299,273.2871,92.67724,351.8158,358.2982,72.25287,251.3078,138.7599,385.912,395.3966
165978.162462,105.7386,55.42427,245.664,1382.268,89.38216,261.0413,137.6859,491.4304,305.7141,56.03527,298.8773,254.8289,85.67142,327.4932,338.011,82.33765,224.8972,131.0926,363.3191,353.6974
165978.362384,95.80737,52.08912,288.6337,1346.443,80.07203,243.0453,129.8036,459.1892,285.7374,48.7328,275.9325,237.6173,79.1952,304.8521,318.8724,77.36275,201.2621,123.849,342.0489,368.0488
165978.562306,146.6913,48.95465,260.6886,1274.562,71.73165,226.29,126.2472,429.0632,267.0659,79.38358,291.5229,221.5683,73.20854,283.7763,300.8175,75.72174,221.1709,117.0056,322.0239,376.9688
165978.762228,155.6648,46.00881,277.3564,1238.129,64.26002,210.6898,119.0198,400.9137,249.6146,69.03837,276.5984,206.6032,67.67443,264.1575,283.7849,166.8954,197.9274,110.5404,303.1713,348.1936
165978.96215,141.0444,43.24023,280.6349,1193.325,57.56663,196.1651,112.2062,403.2506,233.3036,60.04134,286.5146,238.2521,62.55867,245.8951,267.7167,161.8725,177.1267,104.4324,285.4224,311.4725
165979.162072,127.7972,43.69004,253.4643,1155.625,76.92891,261.2097,105.7826,571.3979,218.0585,52.2168,264.519,294.7657,57.82963,228.8953,309.7429,301.8903,158.5119,98.6619,268.7126,278.624
165979.361994,115.7942,48.04726,228.9242,1087.874,68.91592,310.091,99.7267,727.1158,215.0849,45.41195,267.4349,294.1325,53.45808,213.0707,344.9226,404.5508,141.8535,111.1156,317.8585,249.2399
165979.561916,116.6978,74.05241,206.7601,1070.681,61.73758,305.4106,94.01752,742.5485,201.0303,39.49389,254.4904,339.5016,49.41698,217.0158,338.0755,542.4962,126.9457,123.3865,363.3409,222.9546
165979.761838,105.7373,69.59631,186.7419,1007.91,90.6478,318.5224,88.63519,745.1062,198.6114,34.34708,250.1464,323.9327,45.68137,327.9439,343.7279,529.8354,113.6046,129.0721,342.0694,199.4414
165979.96176,95.80623,65.40835,178.1837,984.5073,81.20584,319.849,83.56099,696.222,206.1606,29.87099,230.9427,302.0538,42.22815,305.2717,324.2657,471.1479,101.6656,137.0302,424.9834,178.4079
165980.161682,106.0159,78.90263,177.6348,934.3101,72.74736,344.606,78.77728,679.3391,192.6891,25.97823,213.2133,281.6526,39.03596,383.164,313.9849,450.749,90.98128,132.7982,456.2181,159.5927
165980.361604,96.05862,74.15466,196.2229,902.7307,65.16992,339.3394,74.26743,677.203,189.3877,22.59276,196.845,262.6293,36.08509,398.9367,327.0934,400.8215,81.4198,125.4603,429.5092,142.7618
165980.561526,87.03657,69.69241,182.8465,855.8645,58.38176,315.9457,70.01575,632.7738,186.0638,42.10426,181.7332,261.2795,33.35729,371.3564,308.573,384.3143,85.01231,118.5279,417.2963,127.7059
165980.761448,86.12753,65.49866,166.0521,853.1873,52.30066,294.1647,66.00747,591.2595,180.6011,36.61726,167.7816,274.9118,30.83569,345.6829,291.1013,353.7567,80.2357,111.9785,467.4449,114.2378
165980.96137,87.19579,61.55728,162.0677,832.1996,46.85297,273.8853,62.22866,552.4688,170.1772,31.84533,154.901,256.3438,28.5047,321.7842,274.6188,328.8499,71.8035,105.7911,517.5549,102.1901
165981.161292,79.00615,57.85307,150.7423,817.0068,41.97272,255.0039,62.1032,516.223,175.1478,27.69527,143.0093,331.7784,26.34993,299.5379,259.0696,334.3961,64.25748,99.94552,533.5771,91.41293
165981.361214,71.58572,54.37177,145.3841,786.4061,37.6008,237.4242,59.07464,482.3552,163.7028,89.41581,132.0305,324.5493,24.35804,278.8295,244.4008,300.3514,57.50448,94.42295,502.3393,81.77236
165981.561136,64.86222,51.09994,180.994,740.301,33.68427,221.0564,80.2466,450.7094,164.8275,77.76321,121.8946,331.8747,22.51672,281.9357,230.5626,283.8472,51.46117,89.20554,472.9302,131.906
165981.761058,58.77021,50.22303,177.5426,705.9139,30.17568,205.817,75.65263,421.1397,160.1476,93.10403,147.4131,309.4594,20.8146,266.9904,217.5079,315.3585,64.59088,84.27642,445.243,117.9949
165981.96098,62.68929,47.20086,160.3532,664.5278,27.03255,191.6282,71.32165,393.5101,149.6828,80.97079,136.0963,288.558,19.24115,248.5322,205.1923,280.4276,57.80285,79.61967,454.0443,105.551
