 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
152301.668654,112.1391,160.6756,287.1568,1081.079,6.445715,238.288,418.2059,848.3411,148.9176,53.52228,233.6725,28.15055,21.63686,87.14605,276.7604,53.05068,88.37627,60.79847,645.8397,79.31517
152301.868576,120.2782,152.3024,305.9445,1156.651,5.830501,245.8366,396.3027,828.6324,147.446,49.50447,242.492,25.06871,20.17729,80.80471,263.4469,49.35846,120.9401,67.80185,611.0819,70.61787
152302.068498,110.9418,144.3656,284.637,1159.975,93.41118,236.0578,375.5466,773.2343,201.1879,45.78827,262.0904,22.32426,18.81618,74.9248,250.7739,45.92321,144.8179,74.54646,629.6276,62.87427
152302.26842,102.3301,136.8423,278.9116,1118.295,84.49551,238.1267,363.5309,763.7887,205.5631,42.35103,251.5719,19.88026,17.54689,69.47277,238.7105,42.72705,137.67,81.93759,611.0832,55.97979
152302.468342,94.38693,178.0756,259.4868,1107.928,76.43079,222.9484,360.8828,933.4149,209.0421,39.17183,247.8915,47.89371,16.36322,64.41745,310.4928,58.9739,138.5101,92.38104,613.387,92.60364
152302.668264,115.0375,184.5852,241.4148,1064.597,69.13582,208.7376,350.8495,917.8652,235.1704,36.23128,233.2786,42.65044,15.25939,59.73,434.9978,54.86943,122.7767,95.89094,580.3758,82.44919
152302.868186,106.1079,185.9946,268.8665,1010.037,104.0024,195.4326,343.1396,944.1485,239.7684,37.75951,219.5271,37.98119,14.23003,55.38363,414.0724,51.05063,108.8304,112.1024,580.8788,73.40823
152303.068108,97.87144,176.302,257.0594,970.1701,113.7456,182.9756,335.481,881.0276,234.0355,62.17001,206.5862,33.82312,13.27011,51.35354,394.1536,47.49761,121.3593,105.0223,558.0945,65.35865
152303.26803,97.68472,167.1145,260.0051,960.1063,102.8891,171.3127,317.9104,829.7332,228.578,77.11703,194.4082,30.12026,12.37494,47.6167,375.193,55.59847,126.5367,98.38941,561.0118,58.19175
152303.467952,90.10213,158.4058,264.9312,910.9011,159.4371,160.3931,301.2601,812.6479,212.8192,76.91254,182.948,26.82278,11.54016,44.15179,357.1444,85.17844,151.3007,127.5291,541.2359,51.81073
152303.667874,99.48171,161.3344,250.5774,872.1171,144.2196,150.1696,285.4818,768.0411,198.1468,72.98203,172.1635,23.8863,10.76169,40.939,339.9641,79.25019,134.1143,129.5341,559.58,64.82433
152303.867796,91.75963,157.7406,246.7204,841.8568,130.4545,161.751,299.836,747.9711,231.2094,67.50341,162.0146,21.2713,50.35947,37.96,323.6103,73.73454,118.8802,147.7117,582.0033,57.71602
152304.067718,84.63695,151.3899,229.5376,820.2639,118.0032,200.4419,291.3441,697.9656,289.8008,82.86278,182.577,18.94257,56.07708,35.19778,308.0431,68.60276,149.5724,138.3827,604.0359,83.91497
152304.26764,78.06716,148.4363,213.5515,778.2256,106.7403,232.9725,276.0852,651.3032,309.4699,83.05742,192.8711,45.84225,52.29425,32.63655,293.2248,63.82815,132.5823,129.6428,581.6718,110.6564
152304.467562,72.00734,172.2226,204.3982,783.8112,96.55246,218.1228,275.5042,607.7604,288.1342,104.3557,181.5016,40.82357,51.69485,30.26169,279.1193,59.38584,132.6265,121.4549,587.1365,230.7916
152304.667484,66.4179,163.2477,229.7132,766.8181,87.33697,204.2195,261.0749,567.1287,268.2694,116.3548,177.4364,36.35433,55.04672,28.05964,265.6924,55.2527,128.0965,113.7841,603.0031,221.3604
152304.867406,61.26233,156.4548,217.2545,727.5189,79.00105,191.2025,255.1704,529.2134,249.7741,107.6203,178.9341,32.37436,51.3334,26.01783,252.9113,51.40723,136.6135,106.5978,608.1816,236.4222
152305.067328,56.50695,148.3016,202.1239,696.55,71.46076,179.0151,241.806,493.8329,251.1452,126.6792,186.5882,28.83011,47.87057,24.12459,240.7451,47.82939,170.6055,99.8654,575.4506,228.5817
152305.26725,73.12599,140.5733,188.047,675.6163,64.64016,167.6046,229.1416,460.8178,242.2948,139.5517,175.5891,25.67387,44.64134,22.36912,229.1642,44.50056,169.4061,93.55817,578.3639,203.5166
152305.467172,67.44971,134.5872,191.2889,668.3846,58.47055,156.9214,224.8537,430.0099,225.5903,129.0759,178.4019,22.86316,41.62995,20.74139,218.1403,41.40341,170.8658,87.64929,661.8423,181.2
152305.667094,74.38992,130.2293,177.9666,660.1166,52.8898,146.9192,223.5081,401.2617,210.0375,153.8313,167.8853,20.36017,38.82169,19.23211,207.6467,38.52182,182.4657,82.11359,626.2233,169.6383
152305.867016,106.8139,128.6641,209.2676,666.1415,47.84171,137.5545,225.1495,374.4354,205.0892,213.6797,191.1687,18.1312,42.40486,17.83265,197.658,35.84078,235.1829,76.92752,592.5213,365.1945
