 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
260238.3971,260.6021,10.74383,189.1367,78.46229,145.679,74.43269,295.2341,77.10769,5.704445,125.5771,235.3677,352.8554,20.18038,1506.45,137.3846,82.18504,1.430511e-06,287.3261,213.8512,2.980232e-08
260238.597022,263.2217,9.827544,175.8031,68.51527,153.6612,79.52839,269.4729,69.82664,5.33788,134.9098,253.4173,432.5149,18.65433,1394.817,149.2422,108.5871,1.430511e-06,269.5471,212.1989,0.0
260238.796944,232.5789,8.989404,163.4094,59.82927,144.3459,109.1714,249.1409,63.2331,4.994871,126.681,257.1357,439.0753,17.24368,1291.457,133.951,136.9573,1.430511e-06,257.9688,200.7213,0.0
260238.996866,205.5034,8.222744,151.8894,58.32228,148.9455,99.63555,227.4017,57.26218,4.673903,118.9542,242.9405,401.1436,25.16427,1195.756,128.9519,125.1381,1.192093e-06,257.3694,190.3288,-2.980232e-08
260239.196788,216.582,7.521469,141.1816,98.66605,139.916,96.92247,207.5593,51.85507,4.37356,132.5602,229.5289,366.4889,37.13792,1107.146,123.5855,114.3388,1.430511e-06,241.4441,185.7315,-2.980232e-08
260239.39671,193.1669,6.880002,131.2287,87.46386,131.4338,88.45657,189.4484,55.9704,4.092517,124.4748,216.8577,334.8279,34.32952,1025.103,110.923,104.4715,1.192093e-06,226.5042,195.8053,0.0
260239.596632,170.6795,6.293242,121.9774,76.37566,123.4659,80.73015,172.9177,50.68527,3.829534,134.1636,226.9824,305.9022,31.7335,949.14,99.55795,95.4558,1.192093e-06,224.1679,203.6741,0.0
260239.796554,150.81,5.756524,133.731,66.69318,115.9811,99.3987,157.8295,45.8992,3.58345,156.1159,232.7112,279.4753,29.33379,918.5605,102.8392,87.2181,9.536743e-07,210.2971,196.4945,0.0
260239.996476,141.7963,5.26558,124.3033,79.82932,108.95,90.71651,144.0578,41.56507,3.353179,146.5937,232.0095,255.3315,27.11555,861.041,92.30236,79.6913,9.536743e-07,208.0474,186.2177,-2.980232e-08
260240.196398,125.2892,4.816506,115.5402,69.709,106.4282,88.14425,149.6721,37.6402,3.137705,137.6523,228.922,233.2734,25.06505,813.5732,113.5647,72.81406,9.536743e-07,197.9223,195.2248,-2.980232e-08
260240.39632,127.1062,4.405731,121.0057,60.87167,99.97619,80.44511,136.6122,36.09132,2.936078,129.2563,216.2843,213.121,41.92311,791.0203,101.929,66.5303,7.152557e-07,185.6754,184.6654,-2.980232e-08
260240.596242,112.3092,28.15603,151.5701,53.15469,111.9208,92.9696,125.3433,74.47012,2.747407,143.3439,216.3842,194.7095,38.75286,747.6166,91.48541,107.596,7.152557e-07,174.1864,174.677,-1.490116e-08
260240.796164,99.23483,41.79469,140.8848,46.41603,105.1359,84.84897,120.2166,67.43812,2.57086,148.6562,204.4387,177.8885,35.82234,692.2159,82.11189,129.956,4.768372e-07,179.2235,165.229,-2.980232e-08
260240.996086,87.68247,38.23023,147.5274,40.53166,99.0704,77.43766,109.7269,61.07013,2.405658,139.589,193.1526,175.5154,46.67682,640.9205,73.69878,118.741,4.768372e-07,168.1337,156.2919,-2.980232e-08
260241.196008,77.47498,34.96977,137.1271,35.39327,93.06447,70.67371,100.1525,68.56509,2.251071,146.9223,182.4895,177.629,51.56562,613.1855,77.83582,108.4938,4.768372e-07,158.073,147.8383,-1.490116e-08
260241.39593,68.45577,35.42879,133.8602,30.90631,87.42263,64.50056,91.41349,62.83394,2.106418,141.6597,172.4151,194.1252,67.74528,567.7465,69.86083,99.13097,4.768372e-07,173.5517,140.17,-1.490116e-08
260241.595852,73.98341,66.88884,124.4234,91.40127,96.09525,58.86663,83.43704,66.16267,1.971061,145.4237,167.808,177.3547,74.01007,525.6747,117.2348,90.5761,4.768372e-07,174.1251,132.5884,-1.490116e-08
260241.795774,90.67799,61.18424,167.4987,79.81392,119.0829,53.7248,87.95784,59.91512,1.844401,171.8749,170.0474,170.836,68.41338,486.7205,105.2231,82.75951,4.768372e-07,171.7442,127.8584,-1.490116e-08
260241.995696,82.94051,59.62356,155.6905,104.4684,111.8637,49.03209,104.485,54.25751,1.725881,161.3915,160.6599,156.0775,63.23991,544.9469,105.6156,75.61749,5.960464e-07,161.1172,120.9427,-1.490116e-08
260242.195618,85.9481,54.53857,153.5898,91.22442,105.0822,44.74928,105.1884,49.13412,1.614977,151.5475,170.924,150.9496,58.45766,567.0668,129.7668,69.0918,4.768372e-07,151.1477,127.0964,-1.490116e-08
260242.39554,75.94252,49.88726,142.7621,79.65949,98.71186,40.84056,96.00996,44.49453,2.531237,142.3039,168.0282,175.2052,54.03705,545.6387,116.471,63.12928,4.768372e-07,179.1265,120.2219,-1.490116e-08
260242.595462,81.55427,45.63263,155.548,76.06533,102.8855,37.27326,89.744,40.29304,2.368581,133.6242,158.7522,160.0692,49.95073,505.2052,104.5375,57.68132,3.576279e-07,168.2245,118.0874,-1.490116e-08
260242.795384,72.06018,41.74086,144.5823,76.29012,107.3317,34.01755,95.92659,36.48828,2.216377,145.88,152.6872,149.6371,46.17342,483.6513,93.82665,52.7035,3.576279e-07,168.3425,120.0626,-1.490116e-08
260242.995306,77.68068,38.63602,151.4686,75.82453,100.825,31.04622,91.52914,33.04279,11.70413,142.1394,168.7415,195.444,42.68176,492.503,119.3323,48.15526,4.768372e-07,188.8413,128.4443,-1.490116e-08
260243.195228,89.16985,35.34095,140.7905,66.21191,117.532,28.33442,115.7215,29.92266,16.60592,186.8985,170.4485,183.895,39.45413,535.8356,129.8365,43.99953,4.768372e-07,177.1563,131.7785,-1.490116e-08
260243.39515,102.2421,38.78685,173.262,98.73219,110.4069,25.85949,107.9543,27.09714,15.53884,186.142,226.371,223.5081,36.47058,568.8273,116.5336,40.20243,4.768372e-07,206.4863,193.8595,-1.490116e-08
260243.595072,90.33962,46.81695,199.6695,86.21545,113.896,23.60074,98.53459,24.53844,14.54032,174.7884,265.1214,225.7476,33.71265,526.6754,128.5232,36.73302,3.576279e-07,227.4394,235.2634,-1.490116e-08
260243.794994,79.82279,51.23954,185.5933,81.53831,130.6123,21.53928,89.93678,22.22134,13.60596,196.6807,264.6856,206.2453,43.10913,487.6471,123.2685,33.56301,3.576279e-07,216.2802,222.5383,-1.490116e-08
260243.994916,70.53027,46.86958,181.2923,71.20133,122.6942,36.0638,82.08918,20.12304,12.73165,195.4816,267.1009,188.4278,44.23996,451.5109,110.6385,30.66657,3.576279e-07,251.9688,210.5014,-2.235174e-08
260244.194838,62.31954,42.87232,168.5116,78.81069,115.2561,41.54081,74.92635,18.22288,11.91352,183.5584,252.3555,173.6997,62.83058,418.0525,114.4672,28.02009,2.384186e-07,251.904,199.1156,-1.862645e-08
260244.39476,56.18952,39.21596,194.2658,68.8195,108.269,37.91234,68.38851,16.50215,16.0674,215.1047,238.4241,158.6938,58.07928,387.0735,102.739,25.602,2.384186e-07,242.5494,188.3457,-1.117587e-08
260244.594682,49.64826,35.87143,198.6844,60.09494,106.9055,34.6008,72.07213,24.2558,15.03492,201.9845,237.7343,144.9843,53.68729,358.3901,92.21246,61.44667,2.384186e-07,227.5412,178.1584,-1.117587e-08
260244.794604,47.93315,32.81214,184.6777,62.19612,111.5727,44.76694,65.78334,21.96539,14.06878,204.9663,227.0426,167.6444,53.68357,347.8463,135.9057,83.11797,1.788139e-07,218.5382,168.522,7.501657
260244.994526,52.85467,33.88248,188.3864,107.7404,115.1782,40.85668,60.0433,36.23783,25.34305,196.1721,214.5086,153.1616,86.88152,361.9511,121.9809,85.19994,1.788139e-07,228.7281,159.4068,7.970548
260245.194448,49.71192,39.11359,200.2867,98.45261,114.7529,46.57736,71.35767,32.81599,27.41602,198.4547,202.6666,139.93,80.31149,360.8055,109.4828,77.84731,1.788139e-07,214.5751,164.8014,17.58482
260245.39437,56.35269,35.77779,198.1192,85.97132,123.392,46.9836,72.98984,58.69246,25.65428,219.1857,211.0028,127.8414,116.4899,391.9631,147.7785,195.3158,1.192093e-07,201.2978,155.8875,16.35363
260245.594292,62.09288,32.72649,184.1523,75.07234,146.7704,42.87972,89.1786,87.60402,24.00575,245.3635,209.8765,116.7972,138.2563,362.9174,202.619,363.4889,1.788139e-07,188.8421,147.4557,15.20864
260245.794214,54.86438,37.39697,177.0861,65.56668,206.1376,39.1343,81.39717,131.6055,22.46315,230.3977,198.2902,106.7071,150.8336,341.5219,206.7155,332.1203,1.788139e-07,177.1571,139.9899,35.0987
260245.994136,48.47738,48.31355,164.6019,57.25449,193.6409,35.71603,74.29472,123.2944,21.01968,216.3447,199.6182,97.4887,139.4275,351.9231,211.1699,303.4588,1.192093e-07,177.0514,149.1851,32.64128
