 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
11.99532,63.00101,232.1059,69.64484,619.7722,112.457,214.1543,56.72335,31.17028,33.40916,194.847,152.1312,4.1447,94.09644,483.2717,501.4504,114.3446,9.068102,60.98063,268.8057,104.3691
12.195242,58.27868,220.4476,63.16059,622.605,219.0022,201.3427,53.9598,29.29955,31.31154,208.5263,144.183,3.78328,116.6561,502.7049,473.8765,125.1705,8.124169,57.52311,313.666,119.525
12.395164,53.91032,209.375,88.41882,591.9558,227.8121,189.2975,51.33089,27.54108,29.34562,199.1091,136.65,3.453376,160.3508,498.0506,475.9659,117.469,7.278494,54.26163,296.5157,108.116
12.595086,49.8694,226.1033,85.48499,581.0308,205.458,214.7862,50.68193,25.88816,27.50314,209.2787,129.5106,24.39638,169.4265,583.5914,449.7934,110.2414,6.520849,51.18507,335.4379,97.79605
12.795008,46.13137,214.7466,77.52595,554.6149,242.7677,201.9368,61.53513,24.33444,25.77633,192.5483,122.7442,61.09616,156.9282,685.0177,436.972,103.4585,5.842069,48.28295,336.1163,88.46114
12.99493,42.67352,203.9603,72.84837,527.5909,218.946,239.4724,74.43506,22.87397,24.15795,177.1555,116.3313,108.9454,145.3519,699.1001,412.9437,97.09293,5.233946,45.54537,353.4735,80.01728
13.194852,39.47487,201.5056,87.73369,501.619,197.4618,230.7939,70.8086,21.50115,22.64117,177.2217,110.2535,145.6656,134.6296,809.1777,448.5126,91.11902,4.689126,42.96301,393.8643,72.37941
13.394774,36.51598,203.6155,103.8898,487.1564,178.0858,311.3496,72.34029,20.21072,21.21963,163.0541,104.4932,132.9635,124.6982,981.0213,442.8882,85.51266,4.201017,40.52707,372.3291,94.61063
13.594696,33.77887,193.3883,94.21724,463.175,160.6111,307.7345,83.53724,18.99774,19.88734,152.0595,99.03386,197.2674,130.2362,980.0955,452.9481,80.25124,3.763717,38.22924,351.9714,85.57978
13.794618,63.34103,210.4063,96.74889,440.3741,144.851,388.1835,107.0345,55.1912,18.6387,149.3965,93.85976,180.0656,120.6289,1055.781,468.0418,75.31356,3.371938,36.0617,332.7268,134.3201
13.99454,58.59321,199.838,117.2999,418.6956,130.6375,477.786,101.8198,51.8788,32.35733,137.4533,88.95597,164.3637,111.7304,1251.383,451.069,70.67968,3.02094,34.01705,314.5344,121.4989
14.194462,76.78161,196.5807,113.9566,398.0843,117.8186,449.2028,96.85916,48.76521,30.32575,144.0476,84.30839,150.0311,103.4882,1240.654,426.2655,66.33092,2.706479,32.08833,297.3367,109.9015
14.394384,100.6485,186.7068,103.3468,396.5473,106.2576,512.7374,92.14021,45.83848,41.8009,132.532,79.90363,136.9483,95.8541,1205.087,418.8792,91.02731,2.424752,30.26896,281.0793,99.41109
14.594306,93.10426,177.3289,116.8591,400.2529,95.83105,482.0632,87.65117,43.08741,39.1764,121.937,75.72899,125.0063,88.78313,1159.326,401.9312,224.803,44.50351,28.55276,292.6295,128.8483
14.794228,86.1255,168.422,127.5956,422.463,86.42759,453.2241,83.38083,40.50145,36.71668,112.1891,71.77247,114.1057,106.7888,1107.696,384.4044,210.9714,44.93259,26.93385,332.616,186.8687
14.99415,79.66985,197.6187,115.7159,467.9912,77.94685,562.8839,89.44851,38.07068,34.4114,133.6396,119.9193,104.1556,98.91122,1177.693,363.2667,197.9907,40.25539,25.40674,314.4297,169.0316
15.194072,73.69808,222.575,120.4324,483.9858,70.29829,580.6747,96.2858,35.7858,32.25085,138.8085,113.654,95.0732,108.1329,1339.802,371.0104,185.8088,36.06506,23.96621,297.2377,152.897
15.393994,68.17393,211.3955,109.2196,460.1604,63.40024,575.898,91.59479,33.63806,30.22596,127.7118,144.1645,86.78277,100.1562,1311.194,350.6092,174.3764,32.31091,22.60736,280.9857,138.3026
15.593916,63.06386,200.7775,99.0508,437.5079,57.17907,541.4453,103.1155,31.61921,28.32821,117.5021,136.6325,79.21526,92.76786,1275.899,331.3297,163.6474,28.94755,21.32556,265.6224,125.1012
15.793838,58.33682,190.6928,89.82872,415.9705,51.56835,509.0537,99.38022,29.72153,26.5496,160.8955,129.494,72.30765,85.92455,1210.78,313.1105,170.0922,31.95357,20.11643,251.099,113.16
15.99376,53.9641,181.1147,81.46526,397.5474,46.50818,508.3253,120.2211,27.93774,24.88267,148.033,122.7285,66.00237,97.5724,1167.215,295.8931,300.3611,28.62741,18.97585,237.3698,102.3585
16.193682,49.91914,172.0177,78.25854,419.8395,41.94455,477.915,114.364,26.26101,23.32039,142.5702,116.3164,60.24693,90.37466,1114.078,293.881,281.8806,25.64747,17.89995,224.3912,92.58811
16.393604,46.17738,163.3775,70.97231,411.3939,37.82872,449.3241,108.7922,24.68491,21.8562,171.682,110.2394,54.99336,83.7079,1076.413,277.721,299.4552,22.97773,16.88505,226.5583,83.75032
