 Time, C00, C01, C02, C03, C04, C05, C06, C08, C09, C10, C11, C12, C13, C14, C15, C16, C18, C19
101659.7622,429.1925,153.34,3.992593,104.5931,678.916,306.47,108.3871,788.7471,60.86877,309.8759,300.1579,244.9758,496.0475,4.373398,362.4366,446.0157,297.7167,125.5531
101659.8623,409.2638,146.8275,3.675467,98.40947,648.6582,292.7236,124.1421,751.0522,57.01532,290.2957,284.1692,241.3222,473.5904,4.034498,386.1403,425.0874,354.3639,117.968
101659.9623,390.2604,140.5916,3.383531,92.59141,648.0098,307.542,117.6123,696.3118,53.40583,271.9529,269.0322,238.8105,499.3407,3.721861,440.2619,439.2701,331.2747,158.2631
101660.0624,372.1394,134.6205,3.114782,92.3466,676.8025,292.1378,111.4259,645.561,50.02484,254.769,254.7015,224.8777,489.759,3.433449,462.0648,440.7172,328.0576,164.588
101660.1624,395.3576,128.9031,2.86738,166.7174,663.4111,289.8983,114.9416,598.5093,46.85789,238.6708,241.1341,242.079,511.9092,3.167387,489.7484,427.7298,326.093,154.6446
101660.2625,384.1783,123.4284,2.639628,156.8609,718.5969,283.2013,130.3261,554.8869,43.89144,223.5899,228.2895,227.9555,535.2396,2.921943,549.249,415.874,320.3365,175.9216
101660.3626,435.9303,138.1431,2.429967,147.5871,712.5056,269.0163,123.471,514.444,41.11278,209.4619,216.1291,234.8907,593.9694,2.695519,557.2691,396.36,299.4644,202.3109
101660.4626,418.6758,132.276,2.236959,138.8616,684.8606,255.5418,116.9764,476.9487,38.51003,231.9928,204.6164,270.4367,580.0474,2.48664,574.9241,456.7427,343.7283,226.602
101660.5627,411.1615,126.6581,2.05928,150.5505,676.5739,242.7422,110.8235,442.1863,96.31085,217.3339,193.717,291.9662,602.1849,53.53402,545.7684,435.311,321.3321,212.9122
101660.6627,416.7457,121.2788,1.895715,141.6498,716.2187,230.5836,104.9942,409.9575,137.2362,212.6451,183.3981,334.8873,664.5335,87.79639,650.5911,414.8849,300.3951,236.0729
101660.7628,450.1993,116.128,1.745141,183.0026,684.2983,219.0341,99.47156,380.0778,170.798,209.4896,173.629,315.3492,735.4287,80.99296,617.5981,415.2613,330.8954,221.8109
101660.8629,429.2952,116.4342,1.606527,194.7403,667.4734,208.0631,146.3987,352.3758,159.9852,196.2526,164.3802,366.8245,747.436,126.8056,586.2784,395.776,367.19,217.8683
101660.9629,456.0545,111.4892,1.478923,187.0816,676.3384,197.6416,138.6982,326.6928,149.8569,199.0521,155.624,401.4554,783.8503,116.9793,556.547,377.205,363.4951,223.1833
101661.063,434.8785,106.7541,1.361455,198.3732,646.1955,187.7422,131.4027,302.8818,192.6732,212.1507,147.3343,409.1085,764.1833,107.9145,556.5408,388.4657,377.9544,222.0058
101661.1631,414.6857,106.3808,1.253317,191.8065,665.9908,178.3385,143.7745,280.8063,180.4756,198.7455,139.4862,385.24,729.5872,99.55206,622.637,397.5711,414.6275,217.6788
101661.2631,395.4305,101.8627,1.153768,186.664,676.7951,169.4059,136.212,260.3397,238.4425,212.1456,132.0561,362.7642,703.9901,91.83765,591.0617,392.573,387.6117,232.9455
101661.3632,377.0695,97.53654,3.37093,175.6283,661.7843,160.9207,129.0473,241.3648,223.3473,198.7407,125.0218,341.5996,673.0724,84.72105,561.0877,414.9332,362.3561,218.8725
101661.4632,436.1048,93.39407,3.103182,165.245,674.6727,152.8605,122.2595,242.491,209.2077,205.5132,118.3622,321.6698,659.1417,78.15593,532.6338,395.4633,350.7431,313.9734
101661.5633,415.8551,92.73446,7.963581,177.3861,684.1005,145.204,121.6542,328.9068,195.9633,192.5275,112.0573,354.0625,685.6063,72.09954,505.6227,387.7823,396.6472,295.0051
101661.6634,414.2335,88.79594,7.331046,173.6438,656.3638,137.931,118.4259,341.3051,183.5574,186.7784,106.0883,333.4056,701.1268,66.51247,479.9815,384.4779,370.8029,277.1828
101661.7634,414.4406,85.02469,6.748753,163.3778,627.111,131.0223,123.1448,323.5429,171.9368,192.0892,100.4372,313.9539,705.261,97.16092,455.6406,379.0585,346.6425,260.4372
101661.8635,452.8694,81.4136,17.64108,153.7188,645.4462,124.4596,136.5421,299.9615,161.0519,190.2947,95.08714,325.5494,792.4196,89.63181,432.5341,395.3932,324.0564,244.7033
101661.9635,432.2709,93.77699,16.23988,144.6308,616.6801,118.2257,129.36,278.0988,150.8561,178.2705,90.02208,306.5561,792.4096,82.68615,410.5993,410.2839,302.9419,229.9199
101662.0636,498.1939,89.79418,14.94997,136.0801,611.8611,112.304,122.5557,257.8296,141.3058,167.0061,85.22682,288.6708,823.9957,76.27871,397.1223,391.0322,283.2032,216.0296
101662.1637,484.7034,85.98054,13.76252,128.0349,617.6445,106.6789,116.1093,239.0376,132.3601,162.6626,80.68699,284.7686,888.5411,79.41631,413.6277,394.2934,323.8607,202.9785
101662.2637,482.4784,82.32886,12.66938,151.4428,590.1174,101.3355,144.6172,221.6154,123.9807,152.3844,76.38898,299.2974,848.3151,104.0363,392.6517,375.792,321.6567,190.7159
101662.3638,502.2375,85.52258,11.66307,160.3709,599.2039,96.25982,137.0104,205.4629,116.1318,142.7557,72.31992,374.3664,889.7153,95.97443,410.0007,358.1588,313.8679,179.194
101662.4639,514.0959,81.89036,10.73669,150.8896,572.4987,128.7492,129.8037,297.1704,108.7798,133.7353,68.46762,352.5249,853.0455,88.53727,410.8457,341.3529,386.2319,168.3683
101662.5639,558.6927,100.2103,9.883895,141.9689,582.6651,130.4647,138.7759,574.2408,101.8932,125.285,64.82051,345.5655,819.7025,81.67642,430.6347,325.3356,361.0662,158.1965
101662.664,532.7509,95.95423,9.098833,133.5755,591.6439,123.93,131.4764,640.8779,95.44263,117.3686,61.36768,368.0976,785.1274,75.34722,408.7962,320.896,397.303,148.6393
101662.764,553.1955,105.6884,8.376127,125.6784,572.9564,117.7226,150.68,599.3265,89.4004,114.3705,58.09877,359.9304,758.531,69.50849,388.0653,324.2169,371.416,139.6595
101662.8641,527.5089,110.0418,7.710824,118.2482,606.9584,143.4705,142.7543,596.9747,83.74068,154.0293,233.4307,338.9311,775.8215,64.1222,387.3744,322.9178,419.4363,131.2222
101662.9642,519.4855,105.3682,7.098366,111.2572,634.5687,136.2843,135.2454,553.4642,78.43927,181.098,264.962,319.157,805.783,59.1533,367.8954,330.6595,412.6257,123.2946
101663.0642,503.0335,100.8932,6.534554,104.6796,606.2874,142.7528,128.1316,513.1249,73.47348,190.3402,405.6644,300.5366,769.3036,54.56944,374.212,362.4768,385.7403,115.8459
101663.1643,519.4581,96.60812,6.015524,98.49085,579.2664,135.6026,121.3919,475.7258,68.82206,231.6293,384.0556,321.2562,734.4756,50.3408,380.1505,345.4684,360.6067,108.8473
101663.2643,546.1995,92.50508,5.537721,92.66798,586.6661,135.1468,115.0067,441.0525,64.46511,216.9933,363.5979,421.2999,701.2244,46.43983,360.8723,345.0374,337.1107,102.2714
101663.3644,520.8378,88.5763,15.41743,87.18936,590.2181,131.9706,108.9574,408.9064,60.38399,222.0325,344.2299,396.7202,755.6097,42.84116,342.5716,343.9881,366.4393,96.09283
101663.4645,496.6537,84.81438,14.19284,82.03465,648.8654,125.3604,103.2263,419.1644,56.56123,248.9207,325.8936,373.5746,721.4017,39.52135,325.1991,332.5187,417.8381,90.28752
101663.5645,473.5924,81.21223,13.06553,77.18468,619.9469,167.5768,97.79661,388.6136,52.98048,272.2334,308.5341,351.7793,752.1281,36.4588,320.3026,375.9659,462.8847,84.83293
101663.6646,451.6021,77.76306,12.02775,72.62145,682.9766,159.1832,92.65254,360.2894,49.62642,328.5989,292.0992,331.2556,776.1179,33.63356,371.5955,396.1313,463.8028,79.70788
