 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
69871.941684,68.36452,825.7281,167.0931,877.8872,28.2795,107.0259,213.5553,174.489,192.2296,0.506013,18.31152,124.1619,165.6682,264.1966,760.4985,72.90221,40.02921,168.2689,182.1956,80.59985
69872.141606,64.01733,789.8807,154.3108,849.6763,25.53013,101.0421,225.53,164.5146,180.0562,0.4553277,17.19893,114.8666,153.7234,249.3145,722.6326,68.03183,36.88924,156.057,172.4452,71.9034
69872.341528,59.94658,789.5781,142.5062,831.5535,23.04806,95.39294,214.9223,155.1104,168.6537,0.4097195,16.15394,106.2672,142.6398,252.9411,686.6521,63.48682,33.99559,177.4987,163.2166,64.14527
69872.54145,56.13467,776.8054,144.5559,785.9103,20.80729,90.05957,204.8134,146.2437,157.9733,0.3686796,15.17244,98.31158,132.3553,238.693,652.4631,59.24546,31.32891,195.6923,188.7571,57.22422
69872.741372,52.56516,813.5129,133.4976,829.3393,18.78438,85.02439,198.2986,137.8839,161.2129,0.3317505,14.25058,90.95157,122.8124,225.2475,619.9764,55.28745,28.87142,181.4902,178.6555,51.04992
69872.941294,49.22263,774.8281,123.2852,850.1115,16.95814,80.27072,202.4461,130.002,151.0037,0.2985204,13.38473,84.14255,113.9575,212.5594,700.0776,80.76363,26.60669,168.3188,169.0946,45.54181
69873.141216,46.09264,749.0745,113.8541,875.2225,15.30945,75.78283,192.9241,122.5706,172.7947,0.2686189,12.57149,77.84328,105.7411,200.5861,698.5094,162.192,24.51962,156.1033,160.0453,40.62801
69873.341138,43.16168,747.6622,105.1444,863.4494,13.82105,71.54585,183.8499,115.5641,161.8521,0.2417124,11.80766,72.01561,98.11702,189.2871,706.8058,181.5537,22.59626,155.2142,151.4803,36.24438
69873.54106,40.4171,728.5167,129.938,816.0554,12.47735,67.54576,175.2026,108.958,151.6024,0.2175011,11.09024,125.3088,91.04269,192.0406,709.3386,169.4247,20.82377,167.2678,143.3737,32.33374
69873.740982,37.84704,726.3874,158.7527,795.9733,11.26428,63.76931,187.0993,102.7296,142.0018,0.1957149,10.41641,137.1178,84.47843,213.0719,674.02,176.0271,19.19031,186.9377,193.9625,28.84504
69873.940904,35.44041,694.7124,146.6084,800.4037,10.16916,60.20401,184.7588,96.85723,133.0092,0.176111,9.783517,132.334,78.38746,211.9827,640.4599,221.898,17.68499,244.1863,189.7623,25.73276
69874.140826,33.18681,677.6214,165.4948,756.4703,9.180498,56.83803,187.5055,91.32053,124.5861,0.1584706,9.18908,122.4269,72.73565,209.5036,608.5709,207.0736,16.29775,226.4648,213.5781,22.95628
69874.340748,31.07652,686.8019,152.8347,778.721,8.287958,53.66025,178.6862,86.10033,116.6964,0.1425973,8.630761,181.3278,67.49134,197.7024,618.3763,193.2397,15.01933,210.0294,202.1482,20.47938
69874.54067,29.10041,686.2719,141.1431,776.3061,7.482193,50.66013,171.9428,81.17854,109.3063,0.1283139,8.106365,186.7474,62.62515,208.8253,644.9412,180.3299,18.82038,194.7868,212.1841,18.26973
69874.740592,27.24996,667.7565,130.3458,754.9693,6.754765,47.82775,171.0085,76.53809,102.3842,0.1154613,56.49516,175.9936,58.10982,197.0623,677.9764,168.2826,64.35109,180.6504,206.6325,38.08402
69874.940514,25.51718,666.1018,120.3746,765.8859,6.098058,45.15373,162.9652,72.16291,95.90048,0.103896,53.06257,213.4914,120.2386,282.9336,644.2194,157.0401,59.30328,167.5399,237.5998,33.97488
69875.140436,23.89459,634.4268,111.1661,774.3169,5.505197,103.0156,169.5073,68.03783,89.82735,0.09348915,69.30062,212.9608,150.0467,348.1238,612.1432,146.5488,87.72178,155.381,224.8844,30.30911
69875.340358,22.37517,636.9072,121.9946,790.2924,4.969975,102.9124,174.753,64.14854,110.501,0.08412473,65.08999,197.0176,162.5784,422.5582,581.6641,136.7583,80.84073,144.1044,230.4192,27.03886
69875.54028,20.95237,606.6204,112.6622,854.6471,4.486788,97.15862,193.6125,60.48159,113.6571,0.0756983,94.34592,182.268,200.3907,455.6493,552.7025,127.6219,74.49944,133.6462,218.088,24.12146
69875.740202,19.62004,615.3467,127.5126,833.4693,4.050577,131.1947,205.2775,57.02425,106.4595,0.06811592,142.541,168.6227,211.6867,438.3849,525.183,150.7814,68.65558,123.947,219.5331,21.51884
69875.940124,18.37243,586.0852,135.983,901.0862,3.656775,172.9566,216.345,53.76455,137.463,0.06129303,133.8804,155.9989,196.4239,462.4974,499.0337,140.7082,63.27011,114.9517,222.6712,19.19703
69876.140046,25.16922,577.3398,125.5805,851.6263,3.301258,163.2867,207.4606,50.69118,128.7579,0.05515356,125.746,144.3201,182.2615,442.494,520.1113,143.0018,58.3071,106.6093,228.4914,17.12574
69876.339968,47.24839,570.0403,115.9738,831.1417,2.980306,183.3586,203.9801,47.7935,120.604,0.04962906,118.1058,174.9473,169.1203,456.4879,494.2145,210.1451,62.19345,98.87224,257.4453,15.27793
69876.53989,72.35782,563.4395,107.102,816.4915,2.690557,229.0122,199.0821,45.06145,112.9664,0.04465792,110.9298,174.4289,156.9266,476.1515,518.6941,244.6055,88.82848,91.69672,283.4323,13.62949
69876.739812,101.4613,536.6463,98.90883,845.2121,2.428977,216.2082,220.9604,42.48558,118.7613,0.04018473,104.1898,161.3705,184.6426,449.3301,546.6871,262.7159,86.54522,85.04195,309.0946,28.66259
69876.939734,95.00958,511.1272,91.34245,804.6828,2.192829,204.1201,210.5676,40.05696,111.2404,0.03615959,97.85936,174.2164,171.3297,424.0195,519.467,257.5898,79.75646,78.87014,292.553,25.57
69877.139656,88.96808,503.542,84.35488,772.8889,1.97964,192.7079,200.6635,37.76716,104.1959,0.03253764,91.91353,161.1738,171.6783,400.1347,493.6023,240.381,73.50023,73.14625,276.8968,22.81108
69877.339578,83.31075,479.5971,77.90186,766.2362,1.787176,181.9337,191.2254,35.60826,97.59743,0.02927848,86.32896,149.1076,234.1984,386.1343,469.0255,231.305,67.73474,67.83775,262.0783,39.7244
69877.5395,78.01315,456.7909,71.94247,757.1233,1.613425,171.7619,182.2311,33.57277,123.4432,0.02634577,81.0837,137.9448,217.3125,390.4495,445.6723,215.8522,62.42151,62.91452,248.0529,35.43827
69877.739422,73.05242,492.8413,66.43898,721.8539,1.456566,162.1588,185.0226,31.65363,115.6259,0.02370683,76.15714,127.6177,201.6441,368.4557,423.4819,201.4318,57.52506,58.34858,234.7781,31.61461
69877.939344,68.40714,479.239,61.35649,761.0424,15.68079,153.0925,193.4202,196.4995,108.3036,0.02133221,71.52991,118.0637,187.1053,347.7007,540.6093,187.9747,76.63888,54.11401,222.2137,28.2035
69878.139266,64.05724,500.6461,56.66281,744.8759,29.9421,144.5332,221.0139,380.4328,101.445,0.01919545,67.18383,109.2249,173.6149,350.9489,581.0962,243.4538,75.9538,50.18676,210.3217,25.16044
69878.339188,59.98394,504.756,52.32819,703.9903,27.03109,136.4524,228.9875,396.8761,95.02078,0.01727272,63.10181,101.0479,161.0971,360.3516,611.8275,227.1893,69.99586,46.54452,199.0661,37.62305
69878.53911,56.16966,485.5106,63.15005,675.5513,24.4031,128.8235,218.2171,419.0524,89.00336,0.01554259,59.26781,93.48303,149.4818,343.8419,581.3641,228.2734,95.09708,43.16661,188.4128,33.56365
69878.739032,52.59792,494.2614,102.5111,677.0557,22.0306,121.621,207.9533,623.8283,83.36701,0.01398575,55.66676,86.4845,138.7041,340.6383,552.4175,213.0231,113.1896,40.03386,178.3297,29.94225
69878.938954,49.2533,492.3341,94.66914,658.4429,19.88876,114.8212,201.8988,916.0944,78.0876,0.01258486,52.2845,80.0099,128.7034,321.4503,524.9121,198.7917,104.3108,117.7529,168.7862,26.71158
69879.138876,46.12136,492.7561,111.23,644.4909,17.95515,108.4016,192.4026,1032.109,73.14252,0.01132428,49.10775,90.70781,119.4237,303.3432,498.7763,185.511,96.12846,109.2071,159.7534,23.82949
