 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
173564.621651905,335.8728,217.8271,148.7129,7.14548,42.49858,301.1467,220.763,10.80259,2.167161,1.013703,26.6572,65.54221,127.7472,59.85743,446.7897,118.0565,164.7198,306.2932,334.947,97.21925
173564.821574556,348.8352,261.4267,174.7013,6.765932,39.17883,381.1184,209.4882,10.14589,2.028783,0.8891719,24.92918,60.73996,126.2133,56.41315,567.996,106.038,184.1166,354.5913,314.7229,145.1112
173565.021497208,322.2783,274.1613,171.272,6.406544,36.1184,423.3378,198.7892,9.529105,1.89924,0.779939,40.36368,56.28957,115.4025,53.16706,537.3344,95.24308,206.9666,335.2477,295.72,354.1089
173565.22141986,297.7432,256.2956,152.7162,6.066246,33.29704,396.8983,188.6367,8.94982,1.777969,0.6841251,37.74716,52.16526,105.5178,50.10775,522.043,85.54707,214.6309,316.9593,316.2322,312.6608
173565.421342511,275.076,239.594,136.1707,5.744023,30.69606,372.1101,179.0026,8.405749,1.664442,0.6000818,35.30025,107.5819,96.4797,47.22448,493.8621,76.83815,199.9651,305.0384,297.1382,276.0641
173565.621265163,254.1344,223.9808,121.4178,5.438917,28.29826,348.8701,169.8606,7.894753,1.558164,0.526363,33.01196,99.69946,88.21577,44.50712,467.2025,69.01582,186.3014,298.6615,341.4265,243.7511
173565.821187814,234.7871,209.3851,108.2633,5.150016,26.08776,327.0815,161.1855,7.414821,1.458671,0.4617004,30.87201,92.39452,90.86666,41.94612,441.9819,61.98982,173.5714,282.369,343.8383,231.605
173566.021110466,216.9127,195.7404,110.3899,4.876462,24.04993,306.6537,152.9534,6.964066,1.365532,0.4049815,28.87077,85.6248,88.91373,39.53248,425.3443,55.67909,161.7112,274.7443,323.0773,204.4959
173566.221033118,200.3991,247.7788,98.43015,4.617437,22.17129,287.5017,154.0394,6.540711,1.27834,0.3552303,40.56642,103.0971,97.92027,37.25773,429.3539,50.01081,151.7675,276.9151,330.3012,180.5598
173566.420955769,185.1427,231.6323,87.7661,4.372172,58.89639,269.5459,157.0096,6.143094,1.196715,0.311591,37.93676,95.54321,89.53295,35.11387,406.1765,44.91957,143.5443,282.9461,310.3577,159.4255
173566.620878421,222.545,233.5753,94.5366,4.139934,54.29573,252.7115,182.0086,5.769648,1.120302,0.2733127,35.47756,88.5428,81.86404,33.09337,430.6747,40.34664,133.7358,276.0299,356.1756,140.7649
173566.820801073,205.6026,238.6691,120.9585,3.920032,50.05446,295.7076,172.7131,5.418904,1.048768,0.2397368,33.17778,82.05531,78.59562,31.18914,445.2461,36.23924,124.5976,295.0251,334.6697,124.2885
173567.020723724,244.8489,227.6051,112.0935,3.71181,46.14449,310.1608,185.0368,5.089483,0.9818019,0.2102857,31.02707,84.92095,71.86355,29.39447,436.2259,32.54999,143.0975,327.3073,337.9097,109.7406
173567.220646376,226.2085,237.4413,99.94913,3.514649,42.53994,290.7898,189.2328,4.780087,0.9191117,0.1844525,29.01579,133.301,82.2248,90.05199,432.838,29.23631,133.3196,346.484,327.7488,96.89559
173567.420569028,208.9872,221.9684,94.50932,3.32796,48.85337,272.6285,179.5683,4.4895,0.8604243,0.1617929,27.13488,123.5341,75.18187,84.87028,409.4725,26.25998,139.28,327.5827,307.9593,85.55405
173567.620491679,208.616,208.9676,86.75562,3.151188,56.69371,255.6016,181.9182,4.216578,0.8054843,0.141917,25.37589,114.4828,72.78699,79.98672,403.4543,23.58664,129.763,312.4059,354.1365,75.54004
173567.820414331,277.889,212.8535,77.3564,2.983806,143.621,239.6381,184.7448,3.960247,0.7540523,0.1244828,24.54806,106.0947,70.78999,75.38418,490.6508,21.18546,120.8962,334.5484,332.7537,66.69814
173568.020336982,285.1263,218.1505,125.5319,2.825314,132.4021,224.6715,205.6221,3.719499,0.7059044,0.1091903,22.95676,98.32119,87.15488,71.04646,477.4098,19.02872,112.6353,333.183,333.5667,58.89119
173568.220259634,263.4196,203.9347,122.6875,2.675241,122.0596,210.6397,213.4377,3.493386,0.6608308,0.09577653,21.46862,91.11723,79.68967,66.95835,486.95,17.09155,104.9389,315.0072,313.426,51.99804
173568.420182286,243.3654,231.9356,120.5076,2.533139,112.525,197.4843,202.537,3.281019,0.6186352,0.08401058,20.07695,84.44111,72.86389,63.10548,460.6635,15.35158,116.3756,297.823,327.9736,45.91172
173568.620104937,224.8379,218.688,129.0139,2.398586,103.7352,263.4814,192.193,3.081562,0.579134,0.07369006,18.77549,78.25414,83.88977,59.4743,458.042,13.78875,108.4237,281.5762,332.859,40.5378
173568.820027589,215.985,334.5805,115.4543,2.27118,95.63197,247.0257,182.3774,2.89423,0.542155,0.06463739,17.55839,72.52048,76.70423,90.27905,433.316,12.38502,109.2116,294.3446,336.2986,136.2495
173569.019950241,199.542,326.2509,116.6297,2.150541,88.16174,231.5977,173.063,2.718286,0.5075371,0.05669682,24.5067,67.20694,75.96149,85.08427,409.9247,11.12419,162.5073,278.2876,315.9929,120.3016
173569.219872892,197.2017,304.9907,136.0692,2.03631,81.27505,217.1334,164.2243,2.553039,0.4751298,0.04973173,22.91809,62.28271,70.91551,80.1884,387.7962,9.991716,151.4031,273.16,296.9132,126.5961
173569.419795544,186.6907,289.2255,121.3273,1.928147,74.9263,203.5723,155.8371,2.397836,0.4447916,0.04362229,21.43246,57.71928,64.84128,75.57426,366.8622,8.974532,142.0861,293.1501,311.9736,111.7781
173569.619718195,174.6824,306.2051,108.1825,1.825729,69.07348,190.8583,163.3357,2.252069,0.4163907,0.03826338,20.04313,53.49021,59.28733,71.22561,347.0582,8.0609,132.3773,277.1583,306.5515,139.3684
173569.819640847,168.7976,299.0222,98.08591,1.728751,63.67785,178.9383,154.9938,2.115163,0.3898032,0.03356281,18.74386,49.57101,54.2091,67.12719,328.3233,7.240279,123.3319,298.8553,315.7799,144.6464
173570.019563499,175.5839,279.5363,87.45917,1.636924,58.7037,167.7627,147.078,1.98658,0.3649134,0.02943968,17.52881,45.93896,49.56584,63.2646,310.5997,6.503199,114.9046,324.3714,378.5496,151.6486
173570.21948615,162.2166,261.3203,77.98373,1.549975,54.1181,157.2851,141.8865,1.865813,0.3416129,0.02582308,39.5602,42.57303,65.50852,59.62427,293.8329,5.841156,107.0531,306.6764,395.8033,157.5567
173570.419408802,149.8671,274.8164,88.42862,1.467645,49.8907,147.4619,136.0734,1.752388,0.3198001,0.02265077,43.41727,39.45372,59.89742,138.0803,277.9712,5.24651,122.3632,309.4059,391.5818,143.9128
173570.619331454,138.4577,265.0089,133.5468,1.389688,45.99352,196.9067,136.3276,1.645858,0.2993802,0.01986817,53.57712,36.56297,54.76693,130.135,339.075,4.712401,129.3173,330.985,367.9381,127.9109
173570.819254105,127.9169,247.7395,119.0782,1.315871,42.40076,184.6089,130.6884,1.545805,0.2802641,0.01742741,50.10405,33.88401,50.0759,122.6469,320.771,4.232666,155.6645,327.0365,345.722,112.9391
173571.019176757,118.1785,231.5956,106.1771,1.245976,39.08866,173.0792,124.0139,1.451833,0.2623686,0.01528648,46.85612,31.40134,45.78667,115.5896,324.875,3.801769,145.0279,320.2993,324.8474,99.71967
173571.219099408,120.4216,235.173,96.96402,1.179793,36.03527,162.2696,117.6803,1.363575,0.2456158,0.01340857,43.81874,29.10058,41.86483,108.9384,332.7971,3.414739,135.1181,335.0239,342.9485,88.04758
173571.41902206,148.6966,219.8479,89.38521,1.117126,33.2204,152.1351,147.0442,1.280681,0.2299327,0.01176136,40.97825,26.96839,38.27892,102.6699,314.8321,3.067109,125.8854,350.7456,330.2217,77.74169
173571.618944712,137.3763,205.5214,94.39743,1.057787,30.62541,142.6335,141.9384,1.202827,0.2152509,0.0103165,38.32189,24.99243,35.00015,96.76218,297.8368,2.754869,117.2836,331.6118,332.5652,68.6421
