Time,population_mean,population_sem,up_modulated_mean,up_modulated_sem,down_modulated_mean,down_modulated_sem,non_modulated_mean,non_modulated_sem,C00_mean,C00_sem,C01_mean,C01_sem,C02_mean,C02_sem,C07_mean,C07_sem,C08_mean,C08_sem,C10_mean,C10_sem,C11_mean,C11_sem,C12_mean,C12_sem,C15_mean,C15_sem,C16_mean,C16_sem,C18_mean,C18_sem,C19_mean,C19_sem,C20_mean,C20_sem,C23_mean,C23_sem,C25_mean,C25_sem,C28_mean,C28_sem,C29_mean,C29_sem
-29.088804484558988,0.5971228927373886,0.11587728559970854,,,1.5962257590144873,,0.5346790053881705,0.22573775312493674,0.3554089069366455,0.8389203548431395,2.6519705057144165,2.1955589056015015,0.706586480140686,0.11884701251983641,1.4723053872585297,0.7704245150089264,1.5962257590144873,1.5597169194370506,-0.6609370112419128,0.5281384587287903,0.026531807146966457,0.048236497677862644,0.36679530143737793,0.9553929567337035,2.1907405257225037,0.9929550290107727,-0.2601112723350525,0.41360604763031,0.657212583348155,0.6380541641265153,-0.016644523479044437,0.03922115918248891,0.4439796209335327,1.8510431051254272,0.6013720780611038,0.16411690413951874,-0.058945611119270325,0.2479598373174667,0.5594370998442173,0.6734991632401943,-0.48083779215812683,0.9804884493350983
-28.98884295712064,0.6389907896518707,0.04805907607078552,,,1.6283724308013916,,0.5771544791059569,0.2363008815138659,0.3221759796142578,0.8265584707260131,2.6394955962896347,2.2741401344537735,0.7997093498706818,0.2243565022945404,1.6084684133529663,0.5995737314224243,1.6283724308013916,1.4814889430999754,-0.6048096008598804,0.5329785756766795,0.21255189180374146,0.019109070301055908,0.31130680441856384,0.8700239956378936,2.4511707425117493,1.3539845347404478,-0.312005840241909,0.4945356622338295,0.7278146147727966,0.5830197930335999,-0.021855703555047512,0.001290653832256794,0.6089684367179871,1.9658775925636292,0.56951504945755,0.08571010828018188,-0.10770634841173887,0.12420604098588225,0.5545254349708557,0.666929304599762,-0.5248531550168991,0.9364739209413527
-28.888881429682293,0.6054715216159821,0.06653961539268494,,,1.5914874449372292,,0.5438454848481342,0.23719162063054816,0.2608546018600464,0.8145921230316161,2.6143466383218765,2.200546607375145,0.7120407521724701,0.2367964684963226,1.6795225739479065,0.5467094779014586,1.5914874449372292,1.543353520333767,-0.716866098344326,0.5734762325882912,0.10041603818535805,0.16606402024626732,0.3190823197364807,0.8631772398948668,2.402177155017853,1.2902502417564392,-0.2488391101360321,0.43193504214286804,0.64153803139925,0.5282409116625786,-0.10775788128376007,0.0358036607503891,0.557102382183075,1.9341869950294495,0.4379310756921768,0.15818648040294647,0.07512207515537739,0.015130093321204184,0.5417497083544731,0.6769310310482979,-0.5668925046920776,0.8944352865219116
-28.788919902243947,0.5777037441730499,0.056900888681411736,,,1.653771738987416,,0.5104494907427579,0.22481726038146704,0.2956414520740509,0.8279561698436737,2.4295591190457344,2.203749768435955,0.7142664343118668,0.2610331624746322,1.5224249064922333,0.5866220295429229,1.653771738987416,1.6458608102984724,-0.7150743417441845,0.5905640907585621,0.04276851564645767,0.08659972995519638,0.2943291664123535,0.8986262083053588,2.308641195297241,1.2420020103454588,-0.29605526477098465,0.44013731926679606,0.5641315504908562,0.6194246485829352,-0.1264484040439129,0.0373765267431736,0.5907859802246094,2.0202510356903076,0.47522787749767303,0.1631989628076553,0.07658905908465385,0.05644402280449867,0.5190426409244537,0.679871529340744,-0.5286380350589752,0.9326904714107512
-28.688958374805598,0.5973668992519379,0.051740318536758416,,,1.7473467625677586,,0.5254931959498208,0.22862560902398965,0.29974600672721863,0.8047331869602203,2.508259028196335,2.082246094942093,0.648188591003418,0.2547411322593689,1.60740727186203,0.6968670487403869,1.7473467625677586,1.7141684256494043,-0.6880194619297981,0.5714701935648917,0.029961346182972193,0.042724431958049536,0.31154702603816986,0.7957551628351212,2.326876163482666,1.193988561630249,-0.1715300977230072,0.6360922157764435,0.6052439166232944,0.5867790030315517,-0.1091551911085844,0.07575403340160845,0.5755508542060852,1.894188106060028,0.5070562064647675,0.15998390316963193,0.007025107741355896,0.17025524377822873,0.5202453956007957,0.7056851759552956,-0.5705110281705856,0.8908181935548782
-28.58899684736725,0.5697828084230423,0.06978695094585417,,,1.8106939243152738,,0.49222589418059215,0.21817779072785554,0.2879432439804077,0.8717252016067504,2.395762637257576,2.1744363754987712,0.6340779066085815,0.3303949832916259,1.498701274394989,0.6917677521705627,1.8106939243152738,1.788731868378818,-0.6805033553391695,0.7191828619688749,0.03924715891480446,0.12749780341982841,0.2973054349422455,0.9294212162494659,2.150301307439804,1.1872121393680573,-0.27844667434692383,0.5389137268066405,0.6080464189872146,0.6372394496574998,-0.1339215151965618,0.02462154999375343,0.6234264373779297,1.8219547271728516,0.41964109241962433,0.14481221139431,0.10426549054682255,0.1557170059531927,0.5064731985330582,0.6886032670736312,-0.596705749630928,0.864624187350273
-28.489035319928906,0.5677236914634705,0.05773383378982544,,,1.8096657497808337,,0.4901022723643109,0.22604842752102072,0.2843893766403198,0.8127069473266602,2.543910652399063,2.2139466702938075,0.5676729679107666,0.2593907117843628,1.36934694647789,0.5608724653720856,1.8096657497808337,1.82591884303838,-0.6832412406802177,0.6149252727627753,-0.029379818588495255,0.10646500810980795,0.22869306802749634,0.836319863796234,2.2933164834976196,1.1026169061660764,-0.21997670829296112,0.6708785444498061,0.6828874554485083,0.6341255698353052,-0.1316789574921131,0.03210925683379173,0.4883173108100891,1.9115180373191831,0.4138316512107849,0.14853870868682859,0.11629802733659744,0.17984976619482038,0.5149377584457397,0.6815427541732788,-0.597688615322113,0.8636419177055358
-28.389073792490557,0.5361384004354477,0.04854978621006012,,,1.8205900453031063,,0.4558601751923561,0.2255390983918082,0.24474403262138367,0.7800948917865752,2.4268339425325394,2.0009299963712692,0.606015145778656,0.28036683797836304,1.5796397030353546,0.6196050345897675,1.8205900453031063,1.748039934784174,-0.681368313729763,0.5528175011277199,-0.033798348158597946,0.005634337663650512,0.3068789839744568,0.902303636074066,2.0982112288475037,1.1491318345069885,-0.385446161031723,0.6500958502292632,0.6112140640616417,0.6602444425225257,-0.20471680909395218,0.06674038618803024,0.6004517674446106,1.8650047183036804,0.4021434783935547,0.1256793737411499,-0.13908019289374352,0.014145035296678541,0.4984872415661812,0.689469687640667,-0.6364469602704048,0.8248842880129813
-28.28911226505221,0.5066431313753128,0.06103579699993133,,,1.7719621963333338,,0.4275607242016122,0.21057832537488105,0.22915926575660706,0.8055793941020966,2.361978232860565,2.013997375965118,0.5867258161306381,0.2175822407007217,1.2739718556404114,0.6611037850379944,1.7719621963333338,1.7771174602676183,-0.6483277454972267,0.5977494344115257,-0.11037677712738514,0.061581267043948174,0.28793248534202576,0.9585227072238921,1.9736783802509308,1.1002614200115202,-0.3363565504550934,0.734319418668747,0.6444024704396725,0.718289528042078,-0.1501573584973812,0.03711669519543648,0.4833069443702698,1.7996501326560974,0.374927818775177,0.12031704187393187,0.03050016611814499,0.09459049254655837,0.47608064860105515,0.689573772251606,-0.6364740654826164,0.824857659637928
-28.189150737613865,0.5243394821882248,0.08254803717136382,,,1.7778403045376763,,0.4459957224316895,0.22390385046697606,0.23214060068130493,0.7550178170204163,2.3666774928569794,2.057115823030472,0.8101058006286621,0.08063715696334839,1.398117482662201,0.5443312525749205,1.7778403045376763,1.7748382805148137,-0.7892725542187691,0.5727496072649956,-0.029185086488723755,0.1809517741203308,0.24147647619247437,0.888488471508026,2.0617646276950836,1.0942936837673187,-0.5071958154439926,0.8300969749689102,0.6586634255945683,0.761509146541357,-0.11742520704865456,0.009113188832998274,0.7226061820983887,1.729333162307739,0.28779423236846924,0.11214447021484374,-0.028030328452587128,0.11002170294523239,0.5012001246213913,0.6664664298295974,-0.6735058948397636,0.787826545536518
-28.089189210175515,0.5150734931230545,0.06483535468578339,,,1.7573671415448189,,0.43743018503300846,0.22202829583430558,0.1690535545349121,0.7632121443748473,2.314995363354683,2.08037893474102,0.9437883496284485,0.010003089904785156,1.332776665687561,0.49709367752075195,1.7573671415448189,1.8183128759264944,-0.7713202312588692,0.5865821763873099,-0.11300242505967617,0.05351134575903415,0.2506564259529114,0.8653718829154967,2.058769404888153,0.9953351616859435,-0.45931219309568405,0.6948618963360785,0.7124712467193604,0.8772152662277222,-0.1343321092426777,0.06756682321429253,0.6131662726402283,1.787377655506134,0.3107227683067322,0.2511441111564636,0.013508420437574387,0.10828556492924689,0.4658164381980896,0.6528618931770325,-0.7088749911636114,0.7524579260498285
-27.98922768273717,0.5221164226531982,0.048603892326354974,,,1.7324004247784615,,0.4464736783411354,0.21591544656953177,0.212391197681427,0.7876967787742615,2.232628956437111,1.9289082139730451,0.9311918020248413,0.03632837533950805,1.484685093164444,0.594008296728134,1.7324004247784615,1.7591235563158987,-0.7427436038851738,0.6003582552075386,0.0133709367364645,0.06865857727825642,0.213783860206604,0.8070391416549682,1.9792998135089874,1.085032910108566,-0.4016934186220169,0.7399056404829024,0.7516263872385025,0.8511016219854355,-0.23583249747753143,0.020928338170051575,0.5353960394859314,1.7867932915687559,0.30679458379745483,0.20911920070648193,-0.01672513224184513,0.07572892121970654,0.48354383558034897,0.6832272186875343,-0.6041390001773834,0.8571943938732146
-27.889266155298824,0.4628041386604309,0.04986453056335449,,,1.7349273189902306,,0.38329647239879705,0.20998142939180833,0.16756963729858398,0.7261779308319092,2.0798444002866745,1.8784085065126417,0.8975189626216888,0.10629132390022276,1.372359275817871,0.49340033531188965,1.7349273189902306,1.8442731872200966,-0.7900432795286179,0.5451563149690628,-0.15648113936185837,0.12419173866510391,0.17659255862236023,0.8186393678188324,1.9102376699447632,1.2279397249221802,-0.4616302251815796,0.6102112531661986,0.6169086396694183,0.8214382231235504,-0.1730593889951706,0.004395872354507446,0.4840354323387146,1.7599115967750547,0.25649059377610683,0.2233071271330118,-0.0731383259408176,0.059154898393899195,0.4681626334786415,0.6837166771292685,-0.6426238864660263,0.81870998442173
-27.789304627860474,0.4618520140647888,0.06467807292938232,,,1.7423469740897417,,0.38182106154272333,0.20722023484229557,0.11866414546966553,0.7680178880691527,2.084133245050907,1.8646277412772176,0.8230725526809692,0.14536917209625244,1.3350674510002136,0.41315931081771845,1.7423469740897417,1.7923727314919233,-0.7303208410739899,0.4647931754589081,-0.0768435737118125,0.0921807149425149,0.217303067445755,0.7347420156002045,1.8756482601165771,1.0039348602294922,-0.4521449990570545,0.5566040091216563,0.741172332316637,0.8015842251479625,-0.22585535049438477,0.026741772890090942,0.4533334970474243,1.7030574083328245,0.19801799207925797,0.34153225272893906,-0.024914614856243134,0.16577263921499252,0.4521847441792488,0.6892216727137566,-0.6793809235095978,0.7819534242153167
-27.68934310042213,0.4567868113517761,0.055855393409729,,,1.7201758082956076,,0.3778250128380023,0.20801463424347888,0.12536019086837769,0.7580935955047607,2.0277621671557426,1.8448557928204534,0.7884958982467651,0.05677646398544311,1.246583104133606,0.3783113956451416,1.7201758082956076,1.7544061485677955,-0.7370934411883354,0.5312877967953682,-0.09354770556092262,0.14725201949477196,0.1677093505859375,0.8359879255294799,1.9192736744880676,1.0728239417076109,-0.3732151463627815,0.6180859729647636,0.8614625222980976,0.8862269632518291,-0.24171476066112518,0.033787384629249566,0.5565202832221985,1.7805687785148618,0.23826003912836313,0.2554936921223998,-0.2148817628622055,0.05263976752758026,0.4887133911252022,0.6866109296679497,-0.714487599208951,0.7468472253531218
-27.589381572983783,0.40545330941677094,0.04410018026828766,,,1.7025866582989693,,0.32438244062359445,0.19586206943779008,0.1291165053844452,0.7362693250179291,1.9481151252985,1.8694081157445905,0.7766301333904266,0.07638147473335266,1.0384937226772308,0.349936157464981,1.7025866582989693,1.7754223272204397,-0.7190916314721107,0.5897321924567221,-0.21884293854236603,0.06692714989185333,0.20060667395591736,0.7383402287960052,1.7384048998355865,1.1252022683620453,-0.355252169072628,0.5864408388733863,0.7367862835526466,0.8395236358046532,-0.25314295291900635,0.04244953393936157,0.4025176167488098,1.6204065680503843,0.24179459875449538,0.24366428190842268,-0.1953427456319332,0.08093920722603798,0.4673439711332321,0.6441278010606765,-0.748018043115735,0.7133171390742062
-27.489420045545433,0.42673560976982117,0.06085675954818725,,,1.6368176564574242,,0.3511054958216846,0.2070249514770588,0.1205267608165741,0.7502975165843963,2.057612106204033,1.7694178372621534,0.791436493396759,0.009310483932495117,1.1616526544094086,0.2814626991748809,1.6368176564574242,1.7878554239869116,-0.777523934841156,0.5820210576057434,-0.07726418226957321,0.16258690506219864,0.1972140073776245,0.7021064758300781,1.8941274881362915,1.1089910268783567,-0.3723481148481369,0.47624798119068146,0.7405053079128265,0.8360649645328522,-0.14565308764576912,0.03267335519194603,0.4235231876373291,1.5728380680084226,0.13282125443220139,0.2186101749539375,-0.22955483198165894,0.027460634708404538,0.48065584897994995,0.6342068314552307,-0.7800430245697498,0.6812925152480602
-27.389458518107087,0.4291062355041504,0.06549432873725891,,,1.637126550078392,,0.3536049771355465,0.19953725688833607,0.0837969183921814,0.6963804364204406,2.05695877969265,1.7192355543375015,0.7076060175895691,0.07166147232055664,1.212568998336792,0.4425054788589477,1.637126550078392,1.7811118513345716,-0.6453414559364319,0.5098575949668883,-0.03772521950304508,0.08339299820363522,0.24480313062667847,0.7524195909500122,1.7361084520816803,1.11938938498497,-0.295783206820488,0.5504450350999831,0.8005257286131382,0.9236656986176968,-0.23004404455423355,0.025946043431758877,0.39656341075897217,1.548763871192932,0.09501667320728302,0.2932828813791275,-0.1379016786813736,0.0626610815525055,0.4811573028564453,0.6309568881988524,-0.8106301724910736,0.6507057249546051
-27.28949699066874,0.3666399270296097,0.0852561742067337,,,1.6566799581050873,,0.28601241623982787,0.20885441315546463,0.10647845268249512,0.7119302749633789,1.9295831322669983,1.7386407256126402,0.7643028497695923,0.002042233943939209,1.0651900172233582,0.41219240427017206,1.6566799581050873,1.8544935286045074,-0.77255479991436,0.4762831479310989,-0.030996397137641907,0.0697704553604126,0.15705609321594238,0.7242522239685059,1.803487241268158,0.8598139882087706,-0.7581541985273361,0.4746454507112503,0.7599188908934593,0.8588196411728859,-0.2553829923272133,0.0343550369143486,0.43317925930023193,1.6571632623672485,0.10810433328151703,0.35087256133556366,-0.42303451895713806,0.004951030015945435,0.47897880524396896,0.6225702241063117,-0.7899575084447861,0.6713787466287613
-27.189535463230392,0.3963465690612793,0.0663228929042816,,,1.537633165717125,,0.3250161142204888,0.20193943672720788,0.11794370412826538,0.7234059572219848,1.8329833075404167,1.6501483395695686,0.8260763585567474,0.01705512404441833,1.2933749854564667,0.5652027428150177,1.537633165717125,1.7962193638086317,-0.695808008313179,0.5176951140165329,-0.12274831626564264,0.10395358409732579,0.18371480703353882,0.6922582983970641,1.7534286379814148,0.9621279835700988,-0.6966316401958466,0.5300700962543486,0.7470386326313019,0.915507286787033,-0.19017602875828743,0.06530983373522758,0.43978822231292725,1.5198391675949097,0.17546405643224716,0.2720559909939766,-0.1174639593809843,0.07092097587883471,0.44436605274677277,0.5930133312940598,-0.7910929843783379,0.6702437475323676
-27.089573935792046,0.41034767031669617,0.043301910161972046,,,1.5850610435009003,,0.33692808367777616,0.1982061825426294,0.13404309749603271,0.6760374903678894,1.8929352536797523,1.7739577516913412,0.7610169947147369,0.03820386528968811,1.0990482568740845,0.4984676837921142,1.5850610435009003,1.7669892609119415,-0.746685579419136,0.4592198580503464,0.013258583843708038,0.1262959763407707,0.11018967628479004,0.6834226846694946,1.89942067861557,1.1140666604042053,-0.2814600132405758,0.3891233541071415,0.7851165160536766,0.9164709225296973,-0.21367816627025604,0.08851139247417449,0.3536418080329895,1.7094733119010925,0.12327947095036507,0.1628640703856945,-0.22597951255738735,0.19058173336088657,0.4338264837861061,0.5915531739592551,-0.7471242100000381,0.7142127603292464
-26.9896124083537,0.3924616277217865,0.012615978717803953,,,1.5155618712306023,,0.32226779352640733,0.18829253174602553,0.10210022330284119,0.6964409649372101,1.729753766208887,1.6564521454274654,0.6379908621311188,0.04337456822395325,1.007968008518219,0.3218920826911926,1.5155618712306023,1.7116739228367805,-0.6915731206536293,0.5408089384436607,0.0814688578248024,0.23202272504568097,0.07191625237464905,0.6384617984294891,1.919544130563736,1.1035827100276947,-0.26348191499710083,0.6451773047447205,0.7099792957305908,0.8437687158584595,-0.23746900260448456,0.07893408834934233,0.37062764167785645,1.6153835058212278,0.19369415193796158,0.12289895862340926,-0.16291937418282032,0.19024771265685556,0.43073224276304245,0.6131951883435248,-0.7440473241731524,0.7172900037840008
-26.88965088091535,0.4407145529985428,0.030943319201469418,,,1.5927207618951797,,0.36871419940143824,0.20102752028663978,0.14900246262550354,0.7224402129650115,2.0574401170015335,1.8165253847837446,0.7462808787822723,0.1343911588191986,1.0359617471694946,0.4070755243301391,1.5927207618951797,1.7001988738775253,-0.7174952477216721,0.5541965514421463,-0.016640998423099518,0.10167787969112396,0.08268484473228455,0.6209008991718292,1.9931221306324005,1.2122683227062225,-0.3248637467622757,0.5756901949644089,0.6899735257029533,0.9083753302693367,-0.013941623270511627,0.16157891601324081,0.3904644250869751,1.5366277694702148,0.21763250976800919,0.08434750884771347,-0.09294088929891586,0.05875506252050399,0.425741508603096,0.6299387663602828,-0.7229944542050362,0.7383432313799857
-26.789689353477005,0.4603329002857208,0.06851914525032042,,,1.62692760117352,,0.3874207518529147,0.20461644990657307,0.09747117757797241,0.7541748285293579,2.2395695000886917,2.101283237338066,0.6962410807609558,0.1312490701675415,1.1313996464014053,0.635493978857994,1.62692760117352,1.6469063889235256,-0.6953392624855042,0.5063323378562926,-0.048218172043561935,0.0931166000664234,0.16433146595954895,0.7133620083332062,1.9144177436828613,1.0717542171478271,-0.17299148440361023,0.7245396077632904,0.5987954437732697,0.8770645558834075,0.059201352298259735,0.19044194370508194,0.4856002926826477,1.6658477187156675,0.24631798639893532,0.14385059103369713,-0.19197294488549232,0.07183283194899559,0.4300443306565285,0.6400184258818626,-0.7561361268162727,0.7052019163966178
-26.68972782603866,0.44774341583251953,0.0760822296142578,,,1.5959855273831636,,0.3759783316636458,0.2051806963183268,0.11310985684394836,0.7179978191852568,2.274601027369499,2.0055517703294754,0.7954034805297852,0.06275200843811035,1.157783880829811,0.6800137609243393,1.5959855273831636,1.603727702749893,-0.6032380610704422,0.5510307997465134,-0.10445183189585805,0.11958518950268625,0.06316232681274414,0.6198632121086121,1.7904562950134277,0.9056394100189208,-0.2965291291475296,0.5661966055631638,0.6943767741322517,0.8665328547358513,0.07986776903271675,0.1691427044570446,0.42851972579956055,1.5635808706283567,0.14128759549930692,0.12567865801975128,-0.1690997276455164,0.22609554789960382,0.4381933957338333,0.6672141999006271,-0.7877900712192059,0.6735482104122638
-26.58976629860031,0.45933447778224945,0.02019260823726654,,,1.6274546384811401,,0.3863269155845046,0.20392991935311355,0.11238765716552734,0.6840811371803284,2.3146526515483856,1.9480192959308624,0.7072989046573639,0.028419584035873413,1.0797313749790192,0.5271254479885101,1.6274546384811401,1.4456766843795774,-0.6431501340121031,0.5927336979657412,-0.03988729603588581,0.10099023394286633,0.13155460357666016,0.7888906002044677,1.8360056281089783,1.1946192383766174,-0.08509951829910278,0.656812846660614,0.6815668940544128,0.9352884888648986,0.030583329498767853,0.13162752240896225,0.4159107804298401,1.6850530505180359,0.156389769166708,0.08370760455727577,-0.17047755047678947,0.2804817445576191,0.44736793637275696,0.6742986142635345,-0.7936043813824654,0.6677341386675834
